Instance,NumVariables,OriginalOrder,Method,Status,ReducedOrder,OrderRatio,Reduced,AuxiliaryLPTime,BasisTime,TotalTime
neos-2328163-agri,2236,2237,Partial FR (DD),OPTIMAL,2237,1,0,1.06648920833333,0.00734241666666667,1.073831625
uct-subprob,2256,2257,Affine FR,OPTIMAL,1356,0.600797518830306,1,0.0535885,0.381815041666667,0.435403541666667
uct-subprob,2256,2257,Partial FR (D),OPTIMAL,2257,1,0,0.865611208333333,0.00697458333333333,0.872585791666667
uct-subprob,2256,2257,Partial FR (DD),OPTIMAL,2257,1,0,0.851288583333333,0.00649620833333333,0.857784791666667
binkar10_1,2298,2299,Affine FR,OPTIMAL,1283,0.55806872553284,1,0.067118625,0.404576458333333,0.471695083333333
binkar10_1,2298,2299,Partial FR (D),OPTIMAL,2299,1,0,0.902151125,0.006500375,0.9086515
binkar10_1,2298,2299,Partial FR (DD),OPTIMAL,2299,1,0,0.892357,0.00692641666666667,0.899283416666667
chromaticindex32-8,2304,2305,Affine FR,OPTIMAL,1730,0.750542299349241,1,0.0326676666666667,0.414012291666667,0.446679958333333
chromaticindex32-8,2304,2305,Partial FR (D),OPTIMAL,2305,1,0,1.00117116666667,0.007403625,1.00857479166667
chromaticindex32-8,2304,2305,Partial FR (DD),OPTIMAL,2305,1,0,0.922836041666667,0.007142875,0.929978916666667
usAbbrv-8-25_70,2312,2313,Affine FR,OPTIMAL,2104,0.909641158668396,1,0.045606,0.389435916666667,0.435041916666667
usAbbrv-8-25_70,2312,2313,Partial FR (D),OPTIMAL,2313,1,0,1.06184395833333,0.00724479166666667,1.06908875
usAbbrv-8-25_70,2312,2313,Partial FR (DD),OPTIMAL,2313,1,0,0.953808291666667,0.00713179166666667,0.960940083333333
neos-1171737,2340,2341,Affine FR,OPTIMAL,2341,1,0,0.0168427916666667,0.017312,0.0341547916666667
neos-1171737,2340,2341,Partial FR (D),OPTIMAL,2341,1,0,0.900308583333333,0.00789529166666667,0.908203875
neos-1171737,2340,2341,Partial FR (DD),OPTIMAL,2341,1,0,0.919715791666667,0.008190125,0.927905916666667
p200x1188c,2376,2377,Affine FR,OPTIMAL,2178,0.916281026503997,1,0.0234125,0.395052291666667,0.418464791666667
p200x1188c,2376,2377,Partial FR (D),OPTIMAL,2377,1,0,0.971847083333333,0.00766708333333333,0.979514166666667
p200x1188c,2376,2377,Partial FR (DD),OPTIMAL,2377,1,0,0.987119458333333,0.007890375,0.995009833333333
cvs16r89-60,2384,2385,Affine FR,OPTIMAL,2385,1,0,0.011203375,0.0138296666666667,0.0250330416666667
cvs16r89-60,2384,2385,Partial FR (D),OPTIMAL,2385,1,0,0.94396075,0.00743541666666667,0.951396166666667
cvs16r89-60,2384,2385,Partial FR (DD),OPTIMAL,2385,1,0,0.969576541666667,0.00780816666666667,0.977384708333333
tbfp-bigm,2406,2407,Affine FR,OPTIMAL,2377,0.987536352305775,1,0.156190083333333,0.445262916666667,0.601453
tbfp-bigm,2406,2407,Partial FR (D),OPTIMAL,2407,1,0,1.060359,0.00776216666666667,1.06812116666667
tbfp-bigm,2406,2407,Partial FR (DD),OPTIMAL,2407,1,0,1.08324883333333,0.00833845833333333,1.09158729166667
beasleyC1,2500,2501,Affine FR,OPTIMAL,2002,0.800479808076769,1,0.032263875,0.444228208333333,0.476492083333333
beasleyC1,2500,2501,Partial FR (D),OPTIMAL,2501,1,0,1.081796875,0.009010375,1.09080725
beasleyC1,2500,2501,Partial FR (DD),OPTIMAL,2501,1,0,1.10448475,0.00848179166666667,1.11296654166667
beasleyC2,2500,2501,Affine FR,OPTIMAL,2002,0.800479808076769,1,0.028114875,0.422864541666667,0.450979416666667
beasleyC2,2500,2501,Partial FR (D),OPTIMAL,2501,1,0,1.06094725,0.00897929166666667,1.06992654166667
beasleyC2,2500,2501,Partial FR (DD),OPTIMAL,2501,1,0,1.13416716666667,0.00822741666666667,1.14239458333333
beasleyC3,2500,2501,Affine FR,OPTIMAL,2000,0.79968012794882,1,0.0313345416666667,0.455466333333333,0.486800875
beasleyC3,2500,2501,Partial FR (D),OPTIMAL,2501,1,0,1.06649520833333,0.0121700416666667,1.07866525
beasleyC3,2500,2501,Partial FR (DD),OPTIMAL,2500,0.999600159936026,1,1.08840929166667,0.375472625,1.46388191666667
neos-859770,2504,2505,Affine FR,OPTIMAL,2304,0.919760479041916,1,0.811370625,0.479407083333333,1.29077770833333
neos-859770,2504,2505,Partial FR (D),OPTIMAL,2321,0.926546906187625,1,1.573134625,0.015151125,1.58828575
neos-859770,2504,2505,Partial FR (DD),OPTIMAL,2321,0.926546906187625,1,1.60850025,0.0169153333333333,1.62541558333333
neos-585192,2597,2598,Affine FR,OPTIMAL,1054,0.405696689761355,1,0.077539125,0.51661275,0.594151875
neos-585192,2597,2598,Partial FR (D),OPTIMAL,2598,1,0,1.30290008333333,0.00834058333333333,1.31124066666667
neos-585192,2597,2598,Partial FR (DD),OPTIMAL,2598,1,0,1.32121229166667,0.00913595833333333,1.33034825
pg5_34,2600,2601,Affine FR,OPTIMAL,2601,1,0,0.0206011666666667,0.0145998333333333,0.035201
pg5_34,2600,2601,Partial FR (D),OPTIMAL,2601,1,0,1.10866766666667,0.00925675,1.11792441666667
pg5_34,2600,2601,Partial FR (DD),OPTIMAL,2601,1,0,1.10949454166667,0.009865625,1.11936016666667
mod010,2655,2656,Affine FR,OPTIMAL,2430,0.914909638554217,1,0.309227291666667,0.532843416666667,0.842070708333333
mod010,2655,2656,Partial FR (D),OPTIMAL,2573,0.96875,1,1.2905765,0.02022775,1.31080425
mod010,2655,2656,Partial FR (DD),OPTIMAL,2573,0.96875,1,1.27263275,0.0208450833333333,1.29347783333333
neos-1330346,2664,2665,Affine FR,OPTIMAL,2341,0.878424015009381,1,0.0462929583333333,0.546433125,0.592726083333333
neos-1330346,2664,2665,Partial FR (D),OPTIMAL,2665,1,0,1.25330604166667,0.00928195833333333,1.262588
neos-1330346,2664,2665,Partial FR (DD),OPTIMAL,2665,1,0,1.42641608333333,0.0102122916666667,1.436628375
milo-v12-6-r2-40-1,2688,2689,Affine FR,OPTIMAL,1681,0.62513945704723,1,0.0757174166666667,0.616705,0.692422416666667
milo-v12-6-r2-40-1,2688,2689,Partial FR (D),OPTIMAL,2689,1,0,1.39392691666667,0.00991358333333333,1.4038405
milo-v12-6-r2-40-1,2688,2689,Partial FR (DD),OPTIMAL,2689,1,0,1.27368758333333,0.00970670833333333,1.28339429166667
circ10-3,2700,2701,Affine FR,OPTIMAL,2251,0.833395038874491,1,0.190123291666667,0.535596333333333,0.725719625
circ10-3,2700,2701,Partial FR (D),OPTIMAL,2701,1,0,1.51597270833333,0.0113186666666667,1.527291375
circ10-3,2700,2701,Partial FR (DD),OPTIMAL,2701,1,0,1.38637404166667,0.010557125,1.39693116666667
pg,2700,2701,Affine FR,OPTIMAL,2601,0.962976675305442,1,0.139587333333333,0.554166791666667,0.693754125
pg,2700,2701,Partial FR (D),OPTIMAL,2701,1,0,1.19173008333333,0.00906508333333333,1.20079516666667
pg,2700,2701,Partial FR (DD),OPTIMAL,2701,1,0,1.21515054166667,0.00925241666666667,1.22440295833333
ns2071214,2720,2721,Affine FR,OPTIMAL,1560,0.573318632855568,1,0.113819416666667,0.599819,0.713638416666667
ns2071214,2720,2721,Partial FR (D),OPTIMAL,2353,0.864755604557148,1,1.389262375,0.023213,1.412475375
ns2071214,2720,2721,Partial FR (DD),OPTIMAL,2353,0.864755604557148,1,1.35117541666667,0.0281265,1.37930191666667
aflow40b,2728,2729,Affine FR,OPTIMAL,2651,0.971418101868816,1,0.143354333333333,0.584300416666667,0.72765475
aflow40b,2728,2729,Partial FR (D),OPTIMAL,2729,1,0,1.228166,0.009515375,1.237681375
aflow40b,2728,2729,Partial FR (DD),OPTIMAL,2729,1,0,1.25849795833333,0.009854125,1.26835208333333
neos-4333464-siret,2731,2732,Affine FR,OPTIMAL,2651,0.970351390922401,1,0.0668588333333333,0.518659458333333,0.585518291666667
neos-4333464-siret,2731,2732,Partial FR (D),OPTIMAL,2732,1,0,1.30515845833333,0.00987816666666667,1.315036625
neos-4333464-siret,2731,2732,Partial FR (DD),OPTIMAL,2732,1,0,1.31954320833333,0.0100895,1.32963270833333
neos-1337307,2840,2841,Affine FR,OPTIMAL,2715,0.955649419218585,1,0.0772625,0.607487,0.6847495
neos-1337307,2840,2841,Partial FR (D),OPTIMAL,2841,1,0,1.48572091666667,0.0106705833333333,1.4963915
neos-1337307,2840,2841,Partial FR (DD),OPTIMAL,2841,1,0,1.525839375,0.0108975,1.536736875
cvs16r106-72,2848,2849,Affine FR,OPTIMAL,2849,1,0,0.01192675,0.0214830833333333,0.0334098333333333
cvs16r106-72,2848,2849,Partial FR (D),OPTIMAL,2849,1,0,1.32767458333333,0.0106624583333333,1.33833704166667
cvs16r106-72,2848,2849,Partial FR (DD),OPTIMAL,2849,1,0,1.33908070833333,0.01199925,1.35107995833333
neos-503737,2850,2851,Affine FR,OPTIMAL,2461,0.863205892669239,1,0.018284125,0.606093916666667,0.624378041666667
neos-503737,2850,2851,Partial FR (D),OPTIMAL,2601,0.912311469659769,1,1.35800279166667,0.573194416666667,1.93119720833333
neos-503737,2850,2851,Partial FR (DD),OPTIMAL,2601,0.912311469659769,1,1.336798,0.519573333333333,1.85637133333333
ns1208400,2883,2884,Affine FR,OPTIMAL,2261,0.783980582524272,1,0.0983250833333333,0.671428458333333,0.769753541666667
ns1208400,2883,2884,Partial FR (D),OPTIMAL,2600,0.901525658807212,1,1.82197908333333,0.028472125,1.85045120833333
ns1208400,2883,2884,Partial FR (DD),OPTIMAL,2600,0.901525658807212,1,1.787292375,0.0268315,1.814123875
toll-like,2883,2884,Affine FR,OPTIMAL,2884,1,0,0.0491105416666667,0.0119094583333333,0.06102
toll-like,2883,2884,Partial FR (D),OPTIMAL,2884,1,0,1.3441175,0.0116515,1.355769
toll-like,2883,2884,Partial FR (DD),OPTIMAL,2884,1,0,1.42462783333333,0.0109105416666667,1.435538375
neos-5261882-treska,2900,2901,Affine FR,OPTIMAL,2716,0.936228886590831,1,0.053072125,0.662207375,0.7152795
neos-5261882-treska,2900,2901,Partial FR (D),OPTIMAL,2901,1,0,1.491842375,0.0100801666666667,1.50192254166667
neos-5261882-treska,2900,2901,Partial FR (DD),OPTIMAL,2901,1,0,1.435117875,0.0106735833333333,1.44579145833333
neos-3402294-bobin,2904,2905,Affine FR,OPTIMAL,2697,0.928399311531842,1,2.51572583333333,0.646109125,3.16183495833333
neos-3402294-bobin,2904,2905,Partial FR (D),OPTIMAL,2905,1,0,2.84503325,0.012476875,2.857510125
neos-3402294-bobin,2904,2905,Partial FR (DD),OPTIMAL,2905,1,0,2.8117955,0.0117167083333333,2.82351220833333
neos-3402454-bohle,2904,2905,Affine FR,OPTIMAL,2697,0.928399311531842,1,12.7363995416667,0.588337833333333,13.324737375
neos-3402454-bohle,2904,2905,Partial FR (D),OPTIMAL,2905,1,0,8.71680841666667,0.010816,8.72762441666667
neos-3402454-bohle,2904,2905,Partial FR (DD),OPTIMAL,2905,1,0,8.78864508333333,0.011634375,8.80027945833333
supportcase2,2912,2913,Affine FR,OPTIMAL,2529,0.868177136972194,1,8.53149958333333,0.558448083333333,9.08994766666667
supportcase2,2912,2913,Partial FR (D),OPTIMAL,2913,1,0,5.152192125,0.0110626666666667,5.16325479166667
supportcase2,2912,2913,Partial FR (DD),OPTIMAL,2913,1,0,6.58704595833333,0.0139130416666667,6.600959
s1234,2945,2946,Affine FR,OPTIMAL,2865,0.972505091649694,1,0.0909976666666667,0.639137916666667,0.730135583333333
s1234,2945,2946,Partial FR (D),OPTIMAL,2945,0.999660556687033,1,1.47668908333333,0.0373405,1.51402958333333
s1234,2945,2946,Partial FR (DD),OPTIMAL,2945,0.999660556687033,1,1.46018225,0.0349519583333333,1.49513420833333
lotsize,2985,2986,Affine FR,OPTIMAL,2386,0.799062290689886,1,0.0858951666666667,0.6586645,0.744559666666667
lotsize,2985,2986,Partial FR (D),OPTIMAL,2986,1,0,1.52570825,0.011184,1.53689225
lotsize,2985,2986,Partial FR (DD),OPTIMAL,2986,1,0,1.49221695833333,0.0134075833333333,1.50562454166667
neos-691058,3006,3007,Affine FR,OPTIMAL,2505,0.833056202194879,1,0.1544995,0.676656458333333,0.831155958333333
neos-691058,3006,3007,Partial FR (D),OPTIMAL,2799,0.930828067841703,1,1.85789483333333,0.0257072916666667,1.883602125
neos-691058,3006,3007,Partial FR (DD),OPTIMAL,2799,0.930828067841703,1,1.87629370833333,0.651311458333333,2.52760516666667
neos-933562,3032,3033,Affine FR,OPTIMAL,957,0.315529179030663,1,0.0307504166666667,0.717887791666667,0.748638208333333
neos-933562,3032,3033,Partial FR (D),OPTIMAL,3033,1,0,1.63313916666667,0.01236025,1.64549941666667
neos-933562,3032,3033,Partial FR (DD),OPTIMAL,3033,1,0,1.60381929166667,0.011002,1.61482129166667
mc11,3040,3041,Affine FR,OPTIMAL,2642,0.868793160144689,1,0.03772125,0.679530166666667,0.717251416666667
mc11,3040,3041,Partial FR (D),OPTIMAL,3041,1,0,1.550343375,0.01163825,1.561981625
mc11,3040,3041,Partial FR (DD),OPTIMAL,3041,1,0,1.61146391666667,0.0135867083333333,1.625050625
mc7,3040,3041,Affine FR,OPTIMAL,2642,0.868793160144689,1,0.038851875,0.63926175,0.678113625
mc7,3040,3041,Partial FR (D),OPTIMAL,3041,1,0,1.535643,0.012069625,1.547712625
mc7,3040,3041,Partial FR (DD),OPTIMAL,3041,1,0,1.57132854166667,0.011179375,1.58250791666667
mc8,3040,3041,Affine FR,OPTIMAL,2642,0.868793160144689,1,0.03901175,0.655951666666667,0.694963416666667
mc8,3040,3041,Partial FR (D),OPTIMAL,3041,1,0,1.53323670833333,0.0110947083333333,1.54433141666667
mc8,3040,3041,Partial FR (DD),OPTIMAL,3041,1,0,1.55874729166667,0.0111958333333333,1.569943125
app3,3080,3081,Affine FR,OPTIMAL,1553,0.504057124310289,1,0.019599,0.721599291666667,0.741198291666667
app3,3080,3081,Partial FR (D),OPTIMAL,3081,1,0,1.55274066666667,0.0124010416666667,1.56514170833333
app3,3080,3081,Partial FR (DD),OPTIMAL,3081,1,0,1.56030383333333,0.0118625833333333,1.57216641666667
neos-5107597-kakapo,3114,3115,Affine FR,OPTIMAL,3046,0.97784911717496,1,0.0547617083333333,0.6815805,0.736342208333333
neos-5107597-kakapo,3114,3115,Partial FR (D),OPTIMAL,3115,1,0,1.62031233333333,0.0130635416666667,1.633375875
neos-5107597-kakapo,3114,3115,Partial FR (DD),OPTIMAL,3115,1,0,1.62949566666667,0.0132003333333333,1.642696
neos-5115478-kaveri,3114,3115,Affine FR,OPTIMAL,3046,0.97784911717496,1,0.0545584166666667,0.666181,0.720739416666667
neos-5115478-kaveri,3114,3115,Partial FR (D),OPTIMAL,3115,1,0,1.61230875,0.0123951666666667,1.62470391666667
neos-5115478-kaveri,3114,3115,Partial FR (DD),OPTIMAL,3115,1,0,1.58804708333333,0.0129632916666667,1.601010375
neos-3665875-lesum,3128,3129,Affine FR,OPTIMAL,3129,1,0,0.0138914166666667,0.0259418333333333,0.03983325
neos-3665875-lesum,3128,3129,Partial FR (D),OPTIMAL,3129,1,0,1.613572875,0.0134419583333333,1.62701483333333
neos-3665875-lesum,3128,3129,Partial FR (DD),OPTIMAL,3129,1,0,1.594870625,0.014611875,1.6094825
supportcase4,3162,3163,Affine FR,OPTIMAL,1113,0.351881125513753,1,0.0907364166666667,0.784355375,0.875091791666667
supportcase4,3162,3163,Partial FR (D),OPTIMAL,2663,0.841922225735062,1,1.769153625,0.035909875,1.8050635
supportcase4,3162,3163,Partial FR (DD),OPTIMAL,2139,0.676256718305406,1,1.67743370833333,0.744968,2.42240170833333
opm2-z8-s0,3200,3201,Affine FR,OPTIMAL,3201,1,0,0.129366291666667,0.0388732916666667,0.168239583333333
opm2-z8-s0,3200,3201,Partial FR (D),OPTIMAL,3201,1,0,1.84896033333333,0.0137077083333333,1.86266804166667
opm2-z8-s0,3200,3201,Partial FR (DD),OPTIMAL,3201,1,0,1.82259833333333,0.0126879583333333,1.83528629166667
neos22,3240,3241,Affine FR,OPTIMAL,3217,0.992594878124036,1,0.0586662916666667,0.753506791666667,0.812173083333333
neos22,3240,3241,Partial FR (D),OPTIMAL,3241,1,0,1.878008875,0.0144975,1.892506375
neos22,3240,3241,Partial FR (DD),OPTIMAL,3241,1,0,1.92462270833333,0.0172217083333333,1.94184441666667
neos-1112787,3280,3281,Affine FR,OPTIMAL,3241,0.987808594940567,1,0.0673900833333333,0.823805083333333,0.891195166666667
neos-1112787,3280,3281,Partial FR (D),OPTIMAL,3281,1,0,1.80762895833333,0.0139406666666667,1.821569625
neos-1112787,3280,3281,Partial FR (DD),OPTIMAL,3281,1,0,1.8450625,0.0135695416666667,1.85863204166667
dfn-bwin-DBE,3285,3286,Affine FR,OPTIMAL,3196,0.972611077297626,1,0.1089105,0.857310208333333,0.966220708333333
dfn-bwin-DBE,3285,3286,Partial FR (D),OPTIMAL,3286,1,0,1.82612020833333,0.014960125,1.84108033333333
dfn-bwin-DBE,3285,3286,Partial FR (DD),OPTIMAL,3286,1,0,1.83082175,0.0144460416666667,1.84526779166667
neos18,3312,3313,Affine FR,OPTIMAL,964,0.290974947177784,1,0.101589291666667,0.8605585,0.962147791666667
neos18,3312,3313,Partial FR (D),OPTIMAL,3229,0.974645336552973,1,2.084837,0.0380995,2.1229365
neos18,3312,3313,Partial FR (DD),OPTIMAL,964,0.290974947177784,1,2.0954895,0.82459525,2.92008475
neos-619167,3452,3453,Affine FR,OPTIMAL,3313,0.959455545902114,1,0.0409047916666667,0.89352825,0.934433041666667
neos-619167,3452,3453,Partial FR (D),OPTIMAL,3453,1,0,2.0169025,0.015125875,2.032028375
neos-619167,3452,3453,Partial FR (DD),OPTIMAL,3453,1,0,2.043888625,0.016293625,2.06018225
neos-5078479-escaut,3471,3472,Affine FR,OPTIMAL,2432,0.700460829493088,1,0.123706125,0.904748708333333,1.02845483333333
neos-5078479-escaut,3471,3472,Partial FR (D),OPTIMAL,3472,1,0,2.09586858333333,0.0146523333333333,2.11052091666667
neos-5078479-escaut,3471,3472,Partial FR (DD),OPTIMAL,3472,1,0,2.11153883333333,0.0149642083333333,2.12650304166667
cvs16r128-89,3472,3473,Affine FR,OPTIMAL,3473,1,0,0.0151718333333333,0.0215345,0.0367063333333333
cvs16r128-89,3472,3473,Partial FR (D),OPTIMAL,3473,1,0,1.95460333333333,0.0165442083333333,1.97114754166667
cvs16r128-89,3472,3473,Partial FR (DD),OPTIMAL,3473,1,0,1.94835466666667,0.0153474583333333,1.963702125
eva1aprime6x6opt,3514,3515,Affine FR,OPTIMAL,2937,0.835561877667141,1,0.824748166666667,0.950010041666667,1.77475820833333
eva1aprime6x6opt,3514,3515,Partial FR (D),OPTIMAL,3515,1,0,2.78293925,0.0165839166666667,2.79952316666667
eva1aprime6x6opt,3514,3515,Partial FR (DD),OPTIMAL,3515,1,0,2.81271420833333,0.0164652083333333,2.82917941666667
reblock354,3540,3541,Affine FR,OPTIMAL,3541,1,0,0.0386884583333333,0.0311751666666667,0.069863625
reblock354,3540,3541,Partial FR (D),OPTIMAL,3541,1,0,2.13952904166667,0.01684975,2.15637879166667
reblock354,3540,3541,Partial FR (DD),OPTIMAL,3541,1,0,2.12356858333333,0.0175833333333333,2.14115191666667
neos-3216931-puriri,3555,3556,Affine FR,OPTIMAL,2992,0.841394825646794,1,0.376055375,1.0082655,1.384320875
neos-3216931-puriri,3555,3556,Partial FR (D),OPTIMAL,3556,1,0,2.73788245833333,0.0172054583333333,2.75508791666667
neos-3216931-puriri,3555,3556,Partial FR (DD),OPTIMAL,3556,1,0,38.6703564166667,0.0172999166666667,38.6876563333333
bnatt400,3600,3601,Affine FR,OPTIMAL,2014,0.559289086364899,1,0.0793080833333333,0.876948166666667,0.95625625
bnatt400,3600,3601,Partial FR (D),OPTIMAL,2014,0.559289086364899,1,2.16669104166667,0.0390584583333333,2.2057495
bnatt400,3600,3601,Partial FR (DD),OPTIMAL,2014,0.559289086364899,1,2.130103,0.043294,2.173397
neos-525149,3640,3641,Affine FR,OPTIMAL,3522,0.967316671244164,1,0.356613375,1.04648675,1.403100125
neos-525149,3640,3641,Partial FR (D),OPTIMAL,3641,1,0,2.63757591666667,0.0202244166666667,2.65780033333333
neos-525149,3640,3641,Partial FR (DD),OPTIMAL,3641,1,0,2.61715704166667,0.019992875,2.63714991666667
a1c1s1,3648,3649,Affine FR,OPTIMAL,2401,0.65798848999726,1,0.125463791666667,1.026401875,1.15186566666667
a1c1s1,3648,3649,Partial FR (D),OPTIMAL,3649,1,0,2.18062325,0.0167483333333333,2.19737158333333
a1c1s1,3648,3649,Partial FR (DD),OPTIMAL,3649,1,0,2.20170683333333,0.017926125,2.21963295833333
a2c1s1,3648,3649,Affine FR,OPTIMAL,2401,0.65798848999726,1,0.109953541666667,0.988105833333333,1.098059375
a2c1s1,3648,3649,Partial FR (D),OPTIMAL,3649,1,0,2.151955625,0.0185612083333333,2.17051683333333
a2c1s1,3648,3649,Partial FR (DD),OPTIMAL,3649,1,0,2.19194645833333,0.0182205416666667,2.210167
fhnw-binpack4-48,3710,3711,Affine FR,OPTIMAL,3711,1,0,0.210876375,0.0356791666666667,0.246555541666667
fhnw-binpack4-48,3710,3711,Partial FR (D),OPTIMAL,3711,1,0,2.43352079166667,0.017944125,2.45146491666667
fhnw-binpack4-48,3710,3711,Partial FR (DD),OPTIMAL,3711,1,0,2.36378445833333,0.0194974166666667,2.383281875
pythago7824,3740,3741,Affine FR,OPTIMAL,3741,1,0,0.173892708333333,0.0496737916666667,0.2235665
pythago7824,3740,3741,Partial FR (D),OPTIMAL,3741,1,0,2.33819454166667,0.0200656666666667,2.35826020833333
pythago7824,3740,3741,Partial FR (DD),OPTIMAL,3741,1,0,2.338273125,0.0182874166666667,2.35656054166667
pythago7825,3745,3746,Affine FR,OPTIMAL,3746,1,0,0.181906458333333,0.0493382916666667,0.23124475
pythago7825,3745,3746,Partial FR (D),OPTIMAL,3746,1,0,2.32879125,0.0188525416666667,2.34764379166667
pythago7825,3745,3746,Partial FR (DD),OPTIMAL,3746,1,0,2.31902791666667,0.0184083333333333,2.33743625
hanoi5,3862,3863,Affine FR,OPTIMAL,2976,0.770385710587626,1,0.487985791666667,1.16186454166667,1.64985033333333
hanoi5,3862,3863,Partial FR (D),OPTIMAL,3432,0.888428682371214,1,2.4611945,0.0585874166666667,2.51978191666667
hanoi5,3862,3863,Partial FR (DD),OPTIMAL,3001,0.776857364742428,1,2.45522125,1.1805055,3.63572675
b1c1s1,3872,3873,Affine FR,OPTIMAL,2593,0.669506842241157,1,0.195612083333333,1.18607120833333,1.38168329166667
b1c1s1,3872,3873,Partial FR (D),OPTIMAL,3873,1,0,2.42320416666667,0.019992625,2.44319679166667
b1c1s1,3872,3873,Partial FR (DD),OPTIMAL,3873,1,0,2.44164729166667,0.0402770416666667,2.48192433333333
b2c1s1,3872,3873,Affine FR,OPTIMAL,2593,0.669506842241157,1,0.286880583333333,1.52067891666667,1.8075595
b2c1s1,3872,3873,Partial FR (D),OPTIMAL,3873,1,0,2.49634391666667,0.0195950416666667,2.51593895833333
b2c1s1,3872,3873,Partial FR (DD),OPTIMAL,3873,1,0,2.5301735,0.0222705833333333,2.55244408333333
neos-4954357-bednja,3885,3886,Affine FR,OPTIMAL,3854,0.991765311374164,1,0.0845695,1.33245895833333,1.41702845833333
neos-4954357-bednja,3885,3886,Partial FR (D),OPTIMAL,3886,1,0,2.87833966666667,0.0192438333333333,2.8975835
neos-4954357-bednja,3885,3886,Partial FR (DD),OPTIMAL,3886,1,0,3.02892191666667,0.0194389583333333,3.048360875
bppc6-06,3922,3923,Affine FR,OPTIMAL,3902,0.99464695386184,1,0.159021416666667,1.39064175,1.54966316666667
bppc6-06,3922,3923,Partial FR (D),OPTIMAL,3923,1,0,2.53918354166667,0.0219369166666667,2.56112045833333
bppc6-06,3922,3923,Partial FR (DD),OPTIMAL,3923,1,0,2.54208566666667,0.0198099166666667,2.56189558333333
fhnw-binpack4-77,3924,3925,Affine FR,OPTIMAL,3527,0.89859872611465,1,0.0961037083333333,1.24947754166667,1.34558125
fhnw-binpack4-77,3924,3925,Partial FR (D),OPTIMAL,3923,0.999490445859873,1,2.57947729166667,0.0444672083333333,2.6239445
fhnw-binpack4-77,3924,3925,Partial FR (DD),OPTIMAL,3527,0.89859872611465,1,2.51812520833333,1.27910916666667,3.797234375
f2000,4000,4001,Affine FR,OPTIMAL,4001,1,0,0.679962791666667,0.0560119166666667,0.735974708333333
f2000,4000,4001,Partial FR (D),OPTIMAL,4001,1,0,2.658980125,0.0237175833333333,2.68269770833333
f2000,4000,4001,Partial FR (DD),OPTIMAL,4001,1,0,2.66942129166667,0.0233379583333333,2.69275925
neos-4387871-tavua,4004,4005,Affine FR,OPTIMAL,3723,0.929588014981273,1,0.06755025,1.29309354166667,1.36064379166667
neos-4387871-tavua,4004,4005,Partial FR (D),OPTIMAL,4005,1,0,2.63411691666667,0.02089725,2.65501416666667
neos-4387871-tavua,4004,4005,Partial FR (DD),OPTIMAL,4005,1,0,2.667267,0.0212027083333333,2.68846970833333
neos-4393408-tinui,4004,4005,Affine FR,OPTIMAL,3723,0.929588014981273,1,0.065990375,1.25963379166667,1.32562416666667
neos-4393408-tinui,4004,4005,Partial FR (D),OPTIMAL,4005,1,0,2.66988608333333,0.0214696666666667,2.69135575
neos-4393408-tinui,4004,4005,Partial FR (DD),OPTIMAL,4005,1,0,2.66273045833333,0.0212788333333333,2.68400929166667
set3-09,4019,4020,Affine FR,OPTIMAL,2769,0.688805970149254,1,0.312325416666667,1.36037308333333,1.6726985
set3-09,4019,4020,Partial FR (D),OPTIMAL,4020,1,0,2.591779375,0.0223936666666667,2.61417304166667
set3-09,4019,4020,Partial FR (DD),OPTIMAL,4020,1,0,2.60116183333333,0.02969225,2.63085408333333
set3-10,4019,4020,Affine FR,OPTIMAL,2769,0.688805970149254,1,0.316739458333333,1.39045641666667,1.707195875
set3-10,4019,4020,Partial FR (D),OPTIMAL,4020,1,0,2.648212,0.022265125,2.670477125
set3-10,4019,4020,Partial FR (DD),OPTIMAL,4020,1,0,2.59776654166667,0.0254680833333333,2.623234625
set3-15,4019,4020,Affine FR,OPTIMAL,2769,0.688805970149254,1,0.322153416666667,1.360889875,1.68304329166667
set3-15,4019,4020,Partial FR (D),OPTIMAL,4020,1,0,2.61090475,0.0221189583333333,2.63302370833333
set3-15,4019,4020,Partial FR (DD),OPTIMAL,4020,1,0,2.601589875,0.0224570416666667,2.62404691666667
set3-16,4019,4020,Affine FR,OPTIMAL,2769,0.688805970149254,1,0.355203916666667,1.327802125,1.68300604166667
set3-16,4019,4020,Partial FR (D),OPTIMAL,4020,1,0,2.63006475,0.0221670833333333,2.65223183333333
set3-16,4019,4020,Partial FR (DD),OPTIMAL,4020,1,0,2.592117125,0.02258725,2.614704375
set3-20,4019,4020,Affine FR,OPTIMAL,2769,0.688805970149254,1,0.34886325,1.30461545833333,1.65347870833333
set3-20,4019,4020,Partial FR (D),OPTIMAL,4020,1,0,2.5927,0.0216317083333333,2.61433170833333
set3-20,4019,4020,Partial FR (DD),OPTIMAL,4020,1,0,2.59507991666667,0.0218659583333333,2.616945875
neos-1605061,4111,4112,Affine FR,OPTIMAL,2681,0.651994163424125,1,1.782068125,1.454913375,3.2369815
neos-1605061,4111,4112,Partial FR (D),OPTIMAL,3338,0.811770428015564,1,4.45323954166667,1.40815545833333,5.861395
neos-1605061,4111,4112,Partial FR (DD),OPTIMAL,3338,0.811770428015564,1,5.14097791666667,1.42399058333333,6.5649685
